COUNTY_ID,FYEAR,YIELD
MN_MAHNOMEN,2010,139.0
MN_MARSHALL,2010,129.9
MN_NORMAN,2010,141.7
MN_PENNINGTON,2010,100.0
MN_POLK,2010,143.1
MN_RED_LAKE,2010,130.5
MN_BLUE_EARTH,2010,174.1
MN_BROWN,2010,186.2
MN_FARIBAULT,2010,178.8
MN_FREEBORN,2010,183.1
MN_LE_SUEUR,2010,182.7
MN_MARTIN,2010,188.0
MN_NICOLLET,2010,176.7
MN_RICE,2010,191.0
MN_STEELE,2010,186.5
MN_WASECA,2010,186.0
MN_WATONWAN,2010,183.1
MN_DAKOTA,2010,189.3
MN_DODGE,2010,195.4
MN_FILLMORE,2010,187.6
MN_GOODHUE,2010,193.8
MN_HOUSTON,2010,180.3
MN_MOWER,2010,194.1
MN_OLMSTED,2010,192.8
MN_WABASHA,2010,185.9
MN_WINONA,2010,185.2
MN_COTTONWOOD,2010,180.4
MN_JACKSON,2010,185.7
MN_LINCOLN,2010,161.9
MN_LYON,2010,168.6
MN_MURRAY,2010,186.3
MN_NOBLES,2010,179.8
MN_PIPESTONE,2010,172.4
MN_REDWOOD,2010,184.0
MN_ROCK,2010,189.2
MN_BIG_STONE,2010,162.8
MN_CHIPPEWA,2010,180.8
MN_DOUGLAS,2010,160.2
MN_GRANT,2010,172.7
MN_LAC_QUI_PARLE,2010,172.9
MN_OTTER_TAIL,2010,158.3
MN_POPE,2010,174.3
MN_STEVENS,2010,179.7
MN_SWIFT,2010,180.1
MN_TRAVERSE,2010,165.2
MN_WILKIN,2010,153.5
MN_YELLOW_MEDICINE,2010,173.8
MN_BENTON,2009,154.0
MN_CARVER,2009,187.0
MN_KANDIYOHI,2009,186.0
MN_MCLEOD,2009,183.0
MN_MEEKER,2009,175.0
MN_MORRISON,2009,149.0
MN_RENVILLE,2009,184.0
MN_SCOTT,2009,193.0
MN_SHERBURNE,2009,156.0
MN_SIBLEY,2009,190.0
MN_STEARNS,2009,167.0
MN_TODD,2009,124.0
MN_WADENA,2009,129.0
MN_WRIGHT,2009,176.0
MN_ANOKA,2009,159.0
MN_CHISAGO,2009,139.0
MN_CROW_WING,2009,143.0
MN_HENNEPIN,2009,180.0
MN_ISANTI,2009,140.0
MN_KANABEC,2009,125.0
MN_MILLE_LACS,2009,144.0
MN_PINE,2009,132.0
MN_WASHINGTON,2009,184.0
MN_CLAY,2009,130.0
MN_MAHNOMEN,2009,115.0
MN_MARSHALL,2009,115.0
MN_NORMAN,2009,121.0
MN_PENNINGTON,2009,79.0
MN_POLK,2009,105.0
MN_RED_LAKE,2009,117.0
MN_ROSEAU,2009,105.0
MN_BLUE_EARTH,2009,187.0
MN_BROWN,2009,184.0
MN_FARIBAULT,2009,190.0
MN_FREEBORN,2009,177.0
MN_LE_SUEUR,2009,185.0
MN_MARTIN,2009,192.0
MN_NICOLLET,2009,182.0
MN_RICE,2009,187.0
MN_STEELE,2009,184.0
MN_WASECA,2009,186.0
MN_WATONWAN,2009,184.0
MN_DAKOTA,2009,190.0
MN_DODGE,2009,183.0
MN_FILLMORE,2009,176.0
MN_GOODHUE,2009,187.0
MN_HOUSTON,2009,172.0
MN_MOWER,2009,176.0
MN_OLMSTED,2009,180.0
MN_WABASHA,2009,183.0
MN_WINONA,2009,177.0
MN_COTTONWOOD,2009,183.0
MN_JACKSON,2009,184.0
MN_LINCOLN,2009,163.0
MN_LYON,2009,174.0
MN_MURRAY,2009,183.0
MN_NOBLES,2009,180.0
MN_PIPESTONE,2009,168.0
MN_REDWOOD,2009,187.0
MN_ROCK,2009,179.0
MN_BIG_STONE,2009,165.0
MN_CHIPPEWA,2009,178.0
MN_DOUGLAS,2009,136.0
MN_GRANT,2009,158.0
MN_LAC_QUI_PARLE,2009,176.0
MN_OTTER_TAIL,2009,136.0
MN_POPE,2009,155.0
MN_STEVENS,2009,161.0
MN_SWIFT,2009,173.0
MN_TRAVERSE,2009,159.0
MN_WILKIN,2009,119.0
MN_YELLOW_MEDICINE,2009,173.0
MN_BENTON,2008,136.0
MN_CARVER,2008,167.0
MN_KANDIYOHI,2008,164.0
MN_MCLEOD,2008,176.0
MN_MEEKER,2008,165.0
MN_MORRISON,2008,126.0
MN_RENVILLE,2008,173.0
MN_SCOTT,2008,175.0
MN_SHERBURNE,2008,167.0
MN_SIBLEY,2008,185.0
MN_STEARNS,2008,149.0
MN_TODD,2008,120.0
MN_WADENA,2008,129.0
MN_WRIGHT,2008,140.0
MN_ANOKA,2008,117.0
MN_CHISAGO,2008,135.0
MN_HENNEPIN,2008,143.0
MN_ISANTI,2008,121.0
MN_KANABEC,2008,125.0
MN_MILLE_LACS,2008,125.0
MN_PINE,2008,117.0
MN_WASHINGTON,2008,152.0
MN_CLAY,2008,147.0
MN_CLEARWATER,2008,116.0
MN_KITTSON,2008,115.0
MN_MARSHALL,2008,109.0
MN_NORMAN,2008,136.0
MN_PENNINGTON,2008,115.0
MN_RED_LAKE,2008,123.0
MN_ROSEAU,2008,102.0
MN_BLUE_EARTH,2008,175.0
MN_BROWN,2008,180.0
MN_FARIBAULT,2008,184.0
MN_FREEBORN,2008,179.0
MN_LE_SUEUR,2008,167.0
MN_MARTIN,2008,177.0
MN_NICOLLET,2008,184.0
MN_RICE,2008,169.0
MN_STEELE,2008,169.0
MN_WASECA,2008,180.0
MN_WATONWAN,2008,173.0
MN_DAKOTA,2008,148.0
MN_DODGE,2008,172.0
MN_FILLMORE,2008,169.0
MN_GOODHUE,2008,172.0
MN_HOUSTON,2008,165.0
MN_MOWER,2008,166.0
MN_OLMSTED,2008,173.0
MN_WABASHA,2008,177.0
MN_WINONA,2008,164.0
MN_COTTONWOOD,2008,168.0
MN_JACKSON,2008,170.0
MN_LINCOLN,2008,146.0
MN_LYON,2008,157.0
MN_MURRAY,2008,168.0
MN_NOBLES,2008,171.0
MN_PIPESTONE,2008,160.0
MN_REDWOOD,2008,171.0
MN_ROCK,2008,180.0
MN_BIG_STONE,2008,156.0
MN_CHIPPEWA,2008,156.0
MN_DOUGLAS,2008,138.0
MN_GRANT,2008,150.0
MN_LAC_QUI_PARLE,2008,134.0
MN_OTTER_TAIL,2008,144.0
MN_POPE,2008,154.0
MN_STEVENS,2008,154.0
MN_SWIFT,2008,158.0
MN_TRAVERSE,2008,132.0
MN_WILKIN,2008,144.0
MN_YELLOW_MEDICINE,2008,143.0
MN_BENTON,2007,67.0
MN_CARVER,2007,142.0
MN_KANDIYOHI,2007,138.0
MN_MCLEOD,2007,139.9
MN_MEEKER,2007,119.9
MN_MORRISON,2007,62.0
MN_RENVILLE,2007,145.1
MN_SCOTT,2007,122.0
MN_SHERBURNE,2007,122.0
MN_SIBLEY,2007,148.0
MN_STEARNS,2007,96.0
MN_TODD,2007,85.0
MN_WADENA,2007,117.0
MN_WRIGHT,2007,102.0
MN_AITKIN,2007,80.0
MN_ANOKA,2007,100.0
MN_CHISAGO,2007,92.0
MN_CROW_WING,2007,59.0
MN_HENNEPIN,2007,100.0
MN_ISANTI,2007,86.0
MN_KANABEC,2007,71.0
MN_MILLE_LACS,2007,67.0
MN_PINE,2007,98.0
MN_WASHINGTON,2007,111.0
MN_BECKER,2007,119.0
MN_CLAY,2007,127.0
MN_CLEARWATER,2007,105.0
MN_KITTSON,2007,106.0
MN_MAHNOMEN,2007,119.0
MN_MARSHALL,2007,110.0
MN_NORMAN,2007,124.0
MN_PENNINGTON,2007,101.0
MN_POLK,2007,115.0
MN_RED_LAKE,2007,116.0
MN_ROSEAU,2007,96.0
MN_BLUE_EARTH,2007,157.0
MN_BROWN,2007,157.0
MN_FARIBAULT,2007,176.0
MN_FREEBORN,2007,173.0
MN_LE_SUEUR,2007,144.0
MN_MARTIN,2007,165.0
MN_NICOLLET,2007,145.0
MN_RICE,2007,151.0
MN_STEELE,2007,175.0
MN_WASECA,2007,155.0
MN_WATONWAN,2007,164.0
MN_DAKOTA,2007,140.0
MN_DODGE,2007,176.0
MN_FILLMORE,2007,170.0
MN_GOODHUE,2007,165.0
MN_HOUSTON,2007,160.0
MN_MOWER,2007,172.0
MN_OLMSTED,2007,170.0
MN_WABASHA,2007,169.0
MN_WINONA,2007,169.0
MN_COTTONWOOD,2007,164.0
MN_JACKSON,2007,163.0
MN_LINCOLN,2007,153.0
MN_LYON,2007,150.0
MN_MURRAY,2007,153.0
MN_NOBLES,2007,157.0
MN_PIPESTONE,2007,140.0
MN_REDWOOD,2007,156.0
MN_ROCK,2007,160.0
MN_BIG_STONE,2007,128.0
MN_CHIPPEWA,2007,144.0
MN_DOUGLAS,2007,104.0
MN_GRANT,2007,132.0
MN_LAC_QUI_PARLE,2007,137.0
MN_OTTER_TAIL,2007,115.0
MN_POPE,2007,124.0
MN_STEVENS,2007,142.1
MN_SWIFT,2007,137.0
MN_TRAVERSE,2007,130.0
MN_WILKIN,2007,113.0
MN_YELLOW_MEDICINE,2007,148.9
MN_BENTON,2006,110.0
MN_CARVER,2006,163.0
MN_KANDIYOHI,2006,160.0
MN_MCLEOD,2006,176.0
MN_MEEKER,2006,149.0
MN_MORRISON,2006,88.0
MN_RENVILLE,2006,177.0
MN_SCOTT,2006,155.0
MN_SHERBURNE,2006,140.0
MN_SIBLEY,2006,181.0
MN_STEARNS,2006,115.0
MN_TODD,2006,91.0
MN_WADENA,2006,96.0
MN_WRIGHT,2006,132.0
MN_ANOKA,2006,98.0
MN_CHISAGO,2006,113.0
MN_CROW_WING,2006,67.0
MN_HENNEPIN,2006,135.0
MN_ISANTI,2006,102.0
MN_KANABEC,2006,78.0
MN_MILLE_LACS,2006,91.0
MN_PINE,2006,97.0
MN_WASHINGTON,2006,138.0
MN_BECKER,2006,126.0
MN_CLAY,2006,124.0
MN_CLEARWATER,2006,68.0
MN_KITTSON,2006,98.0
MN_MAHNOMEN,2006,124.0
MN_MARSHALL,2006,99.0
MN_NORMAN,2006,123.0
MN_PENNINGTON,2006,80.0
MN_POLK,2006,102.0
MN_RED_LAKE,2006,92.0
MN_ROSEAU,2006,94.0
MN_BLUE_EARTH,2006,175.0
MN_BROWN,2006,173.0
MN_FARIBAULT,2006,180.0
MN_FREEBORN,2006,173.0
MN_LE_SUEUR,2006,170.0
MN_MARTIN,2006,181.0
MN_NICOLLET,2006,180.0
MN_RICE,2006,169.0
MN_STEELE,2006,178.0
MN_WASECA,2006,181.0
MN_WATONWAN,2006,178.0
MN_DAKOTA,2006,167.0
MN_DODGE,2006,178.0
MN_FILLMORE,2006,173.0
MN_GOODHUE,2006,178.0
MN_HOUSTON,2006,166.0
MN_MOWER,2006,176.0
MN_OLMSTED,2006,176.0
MN_WABASHA,2006,172.0
MN_WINONA,2006,171.0
MN_COTTONWOOD,2006,172.0
MN_JACKSON,2006,160.0
MN_LINCOLN,2006,151.0
MN_LYON,2006,165.0
MN_MURRAY,2006,165.0
MN_NOBLES,2006,164.0
MN_PIPESTONE,2006,151.0
MN_REDWOOD,2006,177.0
MN_ROCK,2006,166.0
MN_BIG_STONE,2006,155.0
MN_CHIPPEWA,2006,167.0
MN_DOUGLAS,2006,119.0
MN_GRANT,2006,146.0
MN_LAC_QUI_PARLE,2006,159.0
MN_OTTER_TAIL,2006,124.0
MN_POPE,2006,129.0
MN_STEVENS,2006,161.0
MN_SWIFT,2006,161.0
MN_TRAVERSE,2006,145.0
MN_WILKIN,2006,130.0
MN_YELLOW_MEDICINE,2006,156.0
MN_BENTON,2005,142.0
MN_CARVER,2005,171.0
MN_KANDIYOHI,2005,178.0
MN_MCLEOD,2005,181.0
MN_MEEKER,2005,159.0
MN_MORRISON,2005,131.0
MN_RENVILLE,2005,183.0
MN_SCOTT,2005,163.0
MN_SHERBURNE,2005,158.0
MN_SIBLEY,2005,182.0
MN_STEARNS,2005,144.0
MN_TODD,2005,131.0
MN_WADENA,2005,148.0
MN_WRIGHT,2005,152.0
MN_ANOKA,2005,96.0
MN_CHISAGO,2005,127.0
MN_CROW_WING,2005,91.0
MN_HENNEPIN,2005,156.0
MN_ISANTI,2005,107.0
MN_KANABEC,2005,71.0
MN_MILLE_LACS,2005,114.0
MN_PINE,2005,99.0
MN_WASHINGTON,2005,168.0
MN_CASS,2005,124.0
MN_HUBBARD,2005,156.0
MN_BECKER,2005,125.0
MN_CLAY,2005,145.0
MN_CLEARWATER,2005,91.0
MN_MAHNOMEN,2005,124.0
MN_MARSHALL,2005,90.0
MN_NORMAN,2005,131.0
MN_POLK,2005,124.0
MN_RED_LAKE,2005,118.0
MN_ROSEAU,2005,111.0
MN_BLUE_EARTH,2005,184.0
MN_BROWN,2005,176.0
MN_FARIBAULT,2005,190.0
MN_FREEBORN,2005,184.0
MN_LE_SUEUR,2005,160.0
MN_MARTIN,2005,190.0
MN_NICOLLET,2005,174.0
MN_RICE,2005,173.0
MN_STEELE,2005,182.0
MN_WASECA,2005,187.0
MN_WATONWAN,2005,188.0
MN_DAKOTA,2005,174.0
MN_DODGE,2005,187.0
MN_FILLMORE,2005,191.0
MN_GOODHUE,2005,176.0
MN_HOUSTON,2005,183.0
MN_MOWER,2005,178.0
MN_OLMSTED,2005,187.0
MN_WABASHA,2005,186.0
MN_WINONA,2005,185.0
MN_COTTONWOOD,2005,184.0
MN_JACKSON,2005,186.0
MN_LINCOLN,2005,176.0
MN_LYON,2005,180.0
MN_MURRAY,2005,182.0
MN_NOBLES,2005,187.0
MN_PIPESTONE,2005,176.0
MN_REDWOOD,2005,183.0
MN_ROCK,2005,190.0
MN_BIG_STONE,2005,169.0
MN_CHIPPEWA,2005,176.0
MN_DOUGLAS,2005,160.0
MN_GRANT,2005,166.0
MN_LAC_QUI_PARLE,2005,165.0
MN_OTTER_TAIL,2005,139.0
MN_POPE,2005,165.0
MN_STEVENS,2005,170.0
MN_SWIFT,2005,180.0
MN_TRAVERSE,2005,160.0
MN_WILKIN,2005,142.0
MN_YELLOW_MEDICINE,2005,166.0
MN_BENTON,2004,122.0
MN_CARVER,2004,166.0
MN_KANDIYOHI,2004,155.0
MN_MCLEOD,2004,156.0
MN_MEEKER,2004,151.0
MN_MORRISON,2004,92.0
MN_RENVILLE,2004,164.0
MN_SCOTT,2004,170.0
MN_SHERBURNE,2004,141.0
MN_SIBLEY,2004,170.0
MN_STEARNS,2004,144.0
MN_TODD,2004,104.0
MN_WADENA,2004,93.0
MN_WRIGHT,2004,147.0
MN_ANOKA,2004,84.0
MN_CHISAGO,2004,115.0
MN_CROW_WING,2004,81.0
MN_HENNEPIN,2004,151.0
MN_ISANTI,2004,112.0
MN_KANABEC,2004,94.0
MN_MILLE_LACS,2004,122.0
MN_PINE,2004,118.0
MN_WASHINGTON,2004,140.0
MN_HUBBARD,2004,89.0
MN_BECKER,2004,69.0
MN_CLAY,2004,104.0
MN_MAHNOMEN,2004,68.0
MN_NORMAN,2004,89.0
MN_POLK,2004,76.0
MN_RED_LAKE,2004,49.0
MN_BLUE_EARTH,2004,180.0
MN_BROWN,2004,180.0
MN_FARIBAULT,2004,182.0
MN_FREEBORN,2004,177.0
MN_LE_SUEUR,2004,172.0
MN_MARTIN,2004,192.0
MN_NICOLLET,2004,173.0
MN_RICE,2004,170.0
MN_STEELE,2004,169.0
MN_WASECA,2004,180.0
MN_WATONWAN,2004,190.0
MN_DAKOTA,2004,174.0
MN_DODGE,2004,175.0
MN_FILLMORE,2004,170.0
MN_GOODHUE,2004,178.0
MN_HOUSTON,2004,166.0
MN_MOWER,2004,169.0
MN_OLMSTED,2004,173.0
MN_WABASHA,2004,176.0
MN_WINONA,2004,173.0
MN_COTTONWOOD,2004,175.0
MN_JACKSON,2004,180.0
MN_LINCOLN,2004,142.0
MN_LYON,2004,160.0
MN_MURRAY,2004,159.0
MN_NOBLES,2004,166.0
MN_PIPESTONE,2004,143.0
MN_REDWOOD,2004,171.0
MN_ROCK,2004,158.0
MN_BIG_STONE,2004,149.0
MN_CHIPPEWA,2004,158.0
MN_DOUGLAS,2004,128.0
MN_GRANT,2004,145.0
MN_LAC_QUI_PARLE,2004,150.0
MN_OTTER_TAIL,2004,118.0
MN_POPE,2004,135.0
MN_STEVENS,2004,148.0
MN_SWIFT,2004,142.0
MN_TRAVERSE,2004,149.0
MN_WILKIN,2004,127.0
MN_YELLOW_MEDICINE,2004,158.0
MN_BENTON,2003,118.0
MN_CARVER,2003,145.0
MN_KANDIYOHI,2003,151.0
MN_MCLEOD,2003,153.0
MN_MEEKER,2003,137.0
MN_MORRISON,2003,85.0
MN_RENVILLE,2003,155.0
MN_SCOTT,2003,147.0
MN_SHERBURNE,2003,128.0
MN_SIBLEY,2003,159.0
MN_STEARNS,2003,122.0
MN_TODD,2003,101.0
MN_WADENA,2003,105.0
MN_WRIGHT,2003,118.0
MN_ANOKA,2003,86.0
MN_CARLTON,2003,80.0
MN_CHISAGO,2003,101.0
MN_CROW_WING,2003,90.0
MN_HENNEPIN,2003,122.0
MN_ISANTI,2003,96.0
MN_KANABEC,2003,81.0
MN_MILLE_LACS,2003,88.0
MN_PINE,2003,92.0
MN_WASHINGTON,2003,120.0
MN_BELTRAMI,2003,68.0
MN_CASS,2003,108.0
MN_HUBBARD,2003,131.0
MN_BECKER,2003,101.0
MN_CLAY,2003,117.0
MN_CLEARWATER,2003,107.0
MN_KITTSON,2003,115.0
MN_MAHNOMEN,2003,116.0
MN_MARSHALL,2003,112.0
MN_NORMAN,2003,126.0
MN_PENNINGTON,2003,107.0
MN_POLK,2003,107.0
MN_RED_LAKE,2003,108.0
MN_ROSEAU,2003,115.0
MN_BLUE_EARTH,2003,164.0
MN_BROWN,2003,157.0
MN_FARIBAULT,2003,170.0
MN_FREEBORN,2003,168.0
MN_LE_SUEUR,2003,158.0
MN_MARTIN,2003,170.0
MN_NICOLLET,2003,172.0
MN_RICE,2003,155.0
MN_STEELE,2003,155.0
MN_WASECA,2003,169.0
MN_WATONWAN,2003,166.0
MN_DAKOTA,2003,145.0
MN_DODGE,2003,158.0
MN_FILLMORE,2003,153.0
MN_GOODHUE,2003,155.0
MN_HOUSTON,2003,153.0
MN_MOWER,2003,140.0
MN_OLMSTED,2003,152.0
MN_WABASHA,2003,157.0
MN_WINONA,2003,151.0
MN_COTTONWOOD,2003,147.0
MN_JACKSON,2003,152.0
MN_LINCOLN,2003,142.0
MN_LYON,2003,140.0
MN_MURRAY,2003,144.0
MN_NOBLES,2003,141.0
MN_PIPESTONE,2003,141.0
MN_REDWOOD,2003,152.0
MN_ROCK,2003,146.0
MN_BIG_STONE,2003,117.0
MN_CHIPPEWA,2003,153.0
MN_DOUGLAS,2003,128.0
MN_GRANT,2003,137.0
MN_LAC_QUI_PARLE,2003,123.0
MN_OTTER_TAIL,2003,132.0
MN_POPE,2003,140.0
MN_STEVENS,2003,154.0
MN_SWIFT,2003,143.0
MN_TRAVERSE,2003,128.0
MN_WILKIN,2003,119.0
MN_YELLOW_MEDICINE,2003,141.0
MN_BENTON,2002,127.0
MN_CARVER,2002,161.0
MN_KANDIYOHI,2002,166.0
MN_MCLEOD,2002,163.0
MN_MEEKER,2002,157.0
MN_MORRISON,2002,135.0
MN_RENVILLE,2002,169.0
MN_SCOTT,2002,163.0
MN_SHERBURNE,2002,147.0
MN_SIBLEY,2002,168.0
MN_STEARNS,2002,155.0
MN_TODD,2002,132.0
MN_WADENA,2002,128.0
MN_WRIGHT,2002,143.0
MN_ANOKA,2002,126.0
MN_CARLTON,2002,98.0
MN_CHISAGO,2002,138.0
MN_CROW_WING,2002,119.0
MN_HENNEPIN,2002,148.0
MN_ISANTI,2002,130.0
MN_KANABEC,2002,137.0
MN_MILLE_LACS,2002,127.0
MN_PINE,2002,124.0
MN_WASHINGTON,2002,165.0
MN_BELTRAMI,2002,102.0
MN_CASS,2002,131.0
MN_HUBBARD,2002,160.0
MN_BECKER,2002,120.0
MN_CLAY,2002,130.0
MN_CLEARWATER,2002,115.0
MN_KITTSON,2002,105.0
MN_MAHNOMEN,2002,119.0
MN_MARSHALL,2002,116.0
MN_NORMAN,2002,114.0
MN_PENNINGTON,2002,123.0
MN_POLK,2002,118.0
MN_RED_LAKE,2002,117.0
MN_ROSEAU,2002,89.0
MN_BLUE_EARTH,2002,163.0
MN_BROWN,2002,152.0
MN_FARIBAULT,2002,170.0
MN_FREEBORN,2002,173.0
MN_LE_SUEUR,2002,157.0
MN_MARTIN,2002,172.0
MN_NICOLLET,2002,162.0
MN_RICE,2002,165.0
MN_STEELE,2002,167.0
MN_WASECA,2002,165.0
MN_WATONWAN,2002,167.0
MN_DAKOTA,2002,168.0
MN_DODGE,2002,171.0
MN_FILLMORE,2002,162.0
MN_GOODHUE,2002,167.0
MN_HOUSTON,2002,162.0
MN_MOWER,2002,171.0
MN_OLMSTED,2002,167.0
MN_WABASHA,2002,162.0
MN_WINONA,2002,166.0
MN_COTTONWOOD,2002,152.0
MN_JACKSON,2002,150.0
MN_LINCOLN,2002,139.0
MN_LYON,2002,153.0
MN_MURRAY,2002,143.0
MN_NOBLES,2002,135.0
MN_PIPESTONE,2002,136.0
MN_REDWOOD,2002,155.0
MN_ROCK,2002,145.0
MN_BIG_STONE,2002,146.0
MN_CHIPPEWA,2002,169.0
MN_DOUGLAS,2002,146.0
MN_GRANT,2002,162.0
MN_LAC_QUI_PARLE,2002,151.0
MN_OTTER_TAIL,2002,139.0
MN_POPE,2002,164.0
MN_STEVENS,2002,165.0
MN_SWIFT,2002,170.0
MN_TRAVERSE,2002,161.0
MN_WILKIN,2002,135.0
MN_YELLOW_MEDICINE,2002,148.0
MN_BENTON,2001,95.0
MN_CARVER,2001,131.0
MN_KANDIYOHI,2001,134.0
MN_MCLEOD,2001,133.0
MN_MEEKER,2001,125.0
MN_MORRISON,2001,103.0
MN_RENVILLE,2001,137.0
MN_SCOTT,2001,126.0
MN_SHERBURNE,2001,113.0
MN_SIBLEY,2001,135.0
MN_STEARNS,2001,114.0
MN_TODD,2001,104.0
MN_WADENA,2001,107.0
MN_WRIGHT,2001,126.0
MN_ANOKA,2001,109.0
MN_CARLTON,2001,90.0
MN_CHISAGO,2001,105.0
MN_CROW_WING,2001,90.0
MN_HENNEPIN,2001,129.0
MN_ISANTI,2001,108.0
MN_KANABEC,2001,116.0
MN_MILLE_LACS,2001,111.0
MN_PINE,2001,99.0
MN_WASHINGTON,2001,115.0
MN_BELTRAMI,2001,97.0
MN_CASS,2001,106.0
MN_HUBBARD,2001,105.0
MN_BECKER,2001,110.0
MN_CLAY,2001,128.0
MN_CLEARWATER,2001,95.0
MN_KITTSON,2001,95.0
MN_MAHNOMEN,2001,117.0
MN_MARSHALL,2001,96.0
MN_NORMAN,2001,112.0
MN_PENNINGTON,2001,108.0
MN_POLK,2001,113.0
MN_RED_LAKE,2001,106.0
MN_ROSEAU,2001,102.0
MN_BLUE_EARTH,2001,131.0
MN_BROWN,2001,139.0
MN_FARIBAULT,2001,121.0
MN_FREEBORN,2001,135.0
MN_LE_SUEUR,2001,134.0
MN_MARTIN,2001,121.0
MN_NICOLLET,2001,141.0
MN_RICE,2001,135.0
MN_STEELE,2001,138.0
MN_WASECA,2001,140.0
MN_WATONWAN,2001,134.0
MN_DAKOTA,2001,116.0
MN_DODGE,2001,144.0
MN_FILLMORE,2001,130.0
MN_GOODHUE,2001,145.0
MN_HOUSTON,2001,133.0
MN_MOWER,2001,131.0
MN_OLMSTED,2001,143.0
MN_WABASHA,2001,153.0
MN_WINONA,2001,138.0
MN_COTTONWOOD,2001,124.0
MN_JACKSON,2001,118.0
MN_LINCOLN,2001,129.0
MN_LYON,2001,133.0
MN_MURRAY,2001,127.0
MN_NOBLES,2001,111.0
MN_PIPESTONE,2001,135.0
MN_REDWOOD,2001,135.0
MN_ROCK,2001,130.0
MN_BIG_STONE,2001,135.0
MN_CHIPPEWA,2001,141.0
MN_DOUGLAS,2001,117.0
MN_GRANT,2001,138.0
MN_LAC_QUI_PARLE,2001,131.0
MN_OTTER_TAIL,2001,119.0
MN_POPE,2001,138.0
MN_STEVENS,2001,137.0
MN_SWIFT,2001,137.0
MN_TRAVERSE,2001,139.0
MN_WILKIN,2001,111.0
MN_YELLOW_MEDICINE,2001,137.0
MN_BENTON,2000,102.0
MN_CARVER,2000,158.0
MN_KANDIYOHI,2000,152.0
MN_MCLEOD,2000,160.0
MN_MEEKER,2000,140.0
MN_MORRISON,2000,117.0
MN_RENVILLE,2000,158.0
MN_SCOTT,2000,154.0
MN_SHERBURNE,2000,104.0
MN_SIBLEY,2000,165.0
MN_STEARNS,2000,127.0
MN_TODD,2000,123.0
MN_WADENA,2000,100.0
MN_WRIGHT,2000,135.0
MN_ANOKA,2000,102.0
MN_CARLTON,2000,104.0
MN_CHISAGO,2000,109.0
MN_CROW_WING,2000,106.0
MN_HENNEPIN,2000,142.0
MN_ISANTI,2000,111.0
MN_KANABEC,2000,106.0
MN_MILLE_LACS,2000,102.0
MN_PINE,2000,109.0
MN_WASHINGTON,2000,139.0
MN_BELTRAMI,2000,98.0
MN_CASS,2000,81.0
MN_HUBBARD,2000,110.0
MN_BECKER,2000,96.0
MN_CLAY,2000,109.0
MN_CLEARWATER,2000,100.0
MN_KITTSON,2000,90.0
MN_MAHNOMEN,2000,108.0
MN_MARSHALL,2000,92.0
MN_NORMAN,2000,98.0
MN_PENNINGTON,2000,96.0
MN_POLK,2000,96.0
MN_RED_LAKE,2000,96.0
MN_ROSEAU,2000,95.0
MN_BLUE_EARTH,2000,148.0
MN_BROWN,2000,154.0
MN_FARIBAULT,2000,152.0
MN_FREEBORN,2000,146.0
MN_LE_SUEUR,2000,154.0
MN_MARTIN,2000,156.0
MN_NICOLLET,2000,160.0
MN_RICE,2000,147.0
MN_STEELE,2000,147.0
MN_WASECA,2000,146.0
MN_WATONWAN,2000,150.0
MN_DAKOTA,2000,152.0
MN_DODGE,2000,147.0
MN_FILLMORE,2000,149.0
MN_GOODHUE,2000,157.0
MN_HOUSTON,2000,138.0
MN_MOWER,2000,146.0
MN_OLMSTED,2000,151.0
MN_WABASHA,2000,158.0
MN_WINONA,2000,153.0
MN_COTTONWOOD,2000,143.0
MN_JACKSON,2000,143.0
MN_LINCOLN,2000,138.0
MN_LYON,2000,140.0
MN_MURRAY,2000,140.0
MN_NOBLES,2000,143.0
MN_PIPESTONE,2000,131.0
MN_REDWOOD,2000,152.0
MN_ROCK,2000,158.0
MN_BIG_STONE,2000,141.0
MN_CHIPPEWA,2000,155.0
MN_DOUGLAS,2000,138.0
MN_GRANT,2000,148.0
MN_LAC_QUI_PARLE,2000,135.0
MN_OTTER_TAIL,2000,132.0
MN_POPE,2000,153.0
MN_STEVENS,2000,158.0
MN_SWIFT,2000,155.0
MN_TRAVERSE,2000,151.0
MN_WILKIN,2000,124.0
MN_YELLOW_MEDICINE,2000,143.0
MN_BENTON,1999,130.0
MN_CARVER,1999,161.0
MN_KANDIYOHI,1999,162.0
MN_MCLEOD,1999,165.0
MN_MEEKER,1999,147.0
MN_MORRISON,1999,127.0
MN_RENVILLE,1999,172.0
MN_SCOTT,1999,154.0
MN_SHERBURNE,1999,126.0
MN_SIBLEY,1999,170.0
MN_STEARNS,1999,135.0
MN_TODD,1999,110.0
MN_WADENA,1999,111.0
MN_WRIGHT,1999,140.0
MN_AITKIN,1999,100.0
MN_ANOKA,1999,105.0
MN_CHISAGO,1999,118.0
MN_CROW_WING,1999,100.0
MN_HENNEPIN,1999,132.0
MN_ISANTI,1999,118.0
MN_KANABEC,1999,117.0
MN_MILLE_LACS,1999,115.0
MN_PINE,1999,108.0
MN_WASHINGTON,1999,135.0
MN_BELTRAMI,1999,90.0
MN_CASS,1999,116.0
MN_HUBBARD,1999,145.0
MN_BECKER,1999,108.0
MN_CLAY,1999,120.0
MN_CLEARWATER,1999,97.0
MN_KITTSON,1999,75.0
MN_MAHNOMEN,1999,102.0
MN_MARSHALL,1999,72.0
